Name	Team	GP	G	A	PTS	GWG	OTG	First	Insurance	PTS/G
Carson, Macauley	SBY	63	22	28	50	4	1	1	3	0.79
Kirk, Liam	PBO	47	21	29	50	4	0	4	3	1.06
Calisti, Robert	SOO	64	18	32	50	2	1	3	0	0.78
Bertuzzi, Tag	HAM	57	25	22	47	2	1	3	0	0.82
Cardwell, Ethan	BAR	63	23	24	47	5	1	1	2	0.75
Brown, Aidan	BAR	57	20	27	47	3	1	0	4	0.82
Noel, Serron	KIT	48	18	29	47	3	1	1	1	0.98
Drysdale, Jamie	ER	49	9	38	47	1	0	0	0	0.96
Sopa, Kyen	ER	52	19	27	46	1	0	4	3	0.88
Robinson, Owen	SBY	63	15	31	46	1	0	2	2	0.73
MacLean, Kyle	OSH	51	13	33	46	4	1	1	1	0.90
Morrison, Logan	HAM	59	23	22	45	2	0	3	0	0.76
Swankler, Austen	ER	59	18	27	45	3	1	2	1	0.76
Purboo, Cole	WSR	59	20	24	44	2	0	6	0	0.75
Whittaker, Richard	MISS	57	19	25	44	1	0	4	2	0.77
Vierling, Evan	BAR	43	14	30	44	1	0	3	2	1.02
Millman, Mason	SAG	58	13	31	44	3	0	0	0	0.76
Petizian, Mike	KIT	63	21	22	43	2	0	4	1	0.68
Stevenson, Keegan	GUE	63	21	22	43	1	0	2	2	0.68
Roberts, Connor	FLNT	61	18	25	43	2	1	1	1	0.70
Frasca, Jordan	KGN	58	15	28	43	1	0	4	1	0.74
Foudy, Jean-Luc	WSR	59	15	28	43	4	2	1	2	0.73
Peca, Jaden	SOO	63	15	28	43	0	0	0	1	0.68
McTavish, Mason	PBO	57	29	13	42	4	0	5	2	0.74
Cuylle, Will	WSR	62	22	20	42	2	0	5	2	0.68
Russell, Mitchell	NB	51	21	21	42	0	0	4	1	0.82
McDonnell, Declan	KIT	63	21	21	42	3	0	4	0	0.67
Fowler, Hayden	ER	52	20	22	42	1	0	5	2	0.81
McMaster, Adam	OS	60	19	23	42	3	1	2	1	0.70
Tabak, Anthony	BAR	67	11	31	42	1	0	3	0	0.63
Pinelli, Francesco	KIT	59	18	23	41	3	0	2	2	0.69
Staios, Nathan	HAM	60	6	35	41	1	0	2	0	0.68
Carroll, Joe	SOO	52	25	15	40	0	0	5	2	0.77
Martin, Calvin	MISS	56	19	21	40	1	0	2	2	0.71
Stranges, Antonio	LDN	61	19	21	40	2	0	4	2	0.66
Canade, Nicholas	MISS	51	17	23	40	1	0	5	1	0.78
Jenkins, Blade	SAG	47	16	24	40	0	0	1	4	0.85
Dickinson, Tanner	SOO	64	9	31	40	2	0	1	2	0.63
Solovyov, Ilya	SAG	53	7	33	40	0	0	3	0	0.75
Valade, Reid	KIT	52	18	21	39	3	0	2	2	0.75
Guy, Brayden	SAR	59	16	23	39	2	0	1	0	0.66
Henault, Louka	WSR	62	1	38	39	0	0	0	0	0.63
Clarke, Brandt	BAR	57	6	32	38	1	1	0	0	0.67
Harrison, Brett	OSH	58	21	16	37	4	0	2	1	0.64
Nelson, Josh	BAR	65	16	21	37	3	1	5	1	0.57
Bignell, Luke	BAR	54	14	23	37	3	0	1	1	0.69
O'Rourke, Ryan	SOO	54	7	30	37	2	0	1	0	0.69
Brahaney, Jakob	KGN	60	4	33	37	0	0	0	1	0.62
Boka, Luke	WSR	59	17	19	36	1	0	4	1	0.61
Katic, Danny	SAG	62	13	23	36	0	0	3	0	0.58
Ralph, Cedric	GUE	46	19	16	35	5	0	2	2	0.76
Antropov, Danil	SAG	61	12	23	35	4	1	1	0	0.57
Piercey, Riley	FLNT	62	17	17	34	0	0	1	1	0.55
Pinchuk, Vitali	KGN	54	13	21	34	0	0	0	1	0.63
Stillman, Chase	SBY	58	13	21	34	1	0	2	2	0.59
Dunkley, Nathan	LDN	62	13	21	34	3	0	2	1	0.55
Chayka, Daniil	GUE	56	11	23	34	4	1	2	0	0.61
Othmann, Brennan	FLNT	55	17	16	33	2	0	2	3	0.60
Uberti, Jake	NIAG	57	17	16	33	1	0	3	0	0.58
Gilhula, Owen	SBY	51	14	19	33	0	0	4	0	0.65
Goldowski, Jake	SAG	62	14	19	33	2	0	1	1	0.53
Grondin, Max	PBO	60	13	20	33	0	0	1	3	0.55
Kolyachonok, Vladislav	FLNT	53	12	21	33	2	2	1	0	0.62
Prueter, Aidan	MISS	55	12	21	33	0	0	1	0	0.60
Chromiak, Martin	KGN	28	11	22	33	0	0	3	0	1.18
Robertson, Carter	OS	62	11	22	33	0	0	0	2	0.53
Gross, Nico	OSH	53	9	24	33	0	0	4	1	0.62
Allensen, Nathan	BAR	55	8	25	33	0	0	1	1	0.60
Van Loon, Liam	HAM	56	3	30	33	1	0	1	0	0.59
D'Amato, Daniel	ER	63	18	14	32	3	0	4	1	0.51
Butler, Cameron	NIAG	66	18	14	32	2	0	4	1	0.48
Wong, Nick	KGN	61	14	18	32	1	0	4	0	0.52
Thompson, Jack	SBY	63	13	19	32	0	0	1	1	0.51
Suni, Oliver	OSH	43	12	20	32	1	0	1	0	0.74
Bitten, Sam	SAR	52	12	20	32	1	0	2	1	0.62
Belanger, Alec	OTT	61	10	22	32	2	0	1	0	0.52
Skinner, Hunter	LDN	62	6	26	32	1	0	2	0	0.52
Gordeev, Fedor	GUE	51	4	28	32	1	0	0	0	0.63
Landry, Kade	HAM	59	4	28	32	2	0	1	0	0.54
Bahl, Kevin	OTT	54	6	25	31	1	1	0	0	0.57
LeGuerrier, Jacob	SOO	61	6	25	31	1	0	0	1	0.51
Rafkin, Ruben	WSR	59	4	27	31	2	0	1	0	0.53
Ham, Liam	MISS	57	3	28	31	0	0	0	0	0.54
Guskov, Matvey	LDN	62	16	14	30	2	0	3	2	0.48
Johnston, Wyatt	WSR	53	12	18	30	0	0	2	1	0.57
Sebrango, Donovan	KIT	56	6	24	30	2	0	1	0	0.54
Vukojevic, Michael	KIT	63	5	25	30	1	0	0	0	0.48
Grima, Nick	NB	54	3	27	30	0	0	0	0	0.56
Philip, Matthew	OS	48	19	10	29	2	0	1	1	0.60
Keppen, Ethan	FLNT	44	16	13	29	2	0	2	2	0.66
Hayes, Avery	HAM	42	15	14	29	1	0	1	1	0.69
Duhart, Dalton	SAG	58	14	15	29	1	0	4	1	0.50
Sellan, Brendan	ER	63	13	16	29	2	0	4	1	0.46
Hjorth, Eric	SAR	60	12	17	29	2	0	2	0	0.48
Hunter, Drew	ER	59	3	26	29	0	0	0	0	0.49
Phibbs, Jack	FLNT	61	16	12	28	4	0	2	2	0.46
Hutcheson, Nolan	SBY	55	15	13	28	2	0	0	2	0.51
Hinz, Brady	PBO	58	15	13	28	2	0	1	3	0.48
Voit, Ty	SAR	49	8	20	28	1	0	1	0	0.57
King, Nick	KGN	54	8	20	28	1	0	0	1	0.52
Hutton, Dustin	KGN	51	6	22	28	0	0	1	1	0.55
Moore, Lleyton	OSH	57	6	22	28	0	0	0	0	0.49
Groulx, Daylon	OTT	60	16	11	27	1	0	2	1	0.45
Moskal, Billy	LDN	58	13	14	27	3	1	2	1	0.47
Collins, Ty	MISS	59	13	14	27	2	0	1	1	0.46
Lockhart, Connor	ER	57	9	18	27	2	0	0	1	0.47
Baber, Camaryn	SAG	59	9	18	27	1	0	1	0	0.46
Busby, Dennis	FLNT	63	5	22	27	1	1	2	0	0.43
Golden, Jacob	ER	48	4	23	27	1	0	1	0	0.56
Perrott, Andrew	OS	62	4	23	27	1	0	0	1	0.44
Vallati, Giovanni	OSH	61	1	26	27	0	0	0	0	0.44
Nurse, Isaac	HAM	31	15	11	26	1	0	1	4	0.84
Johnston, Alex	SOO	64	12	14	26	3	0	3	1	0.41
Phillips, Isaak	SBY	63	9	17	26	0	0	1	0	0.41
Hadfield, Victor	BAR	46	8	18	26	1	0	0	0	0.57
Mysak, Jan	HAM	22	15	10	25	2	0	2	2	1.14
Sproule, Emmett	ER	63	12	13	25	0	0	0	1	0.40
Goure, Deni	OS	62	11	14	25	1	0	2	0	0.40
Stepien, Ryan	OSH	61	9	16	25	3	1	1	1	0.41
Gravelle, Jake	HAM	57	4	21	25	0	0	0	0	0.44
Lalonde, Owen	FLNT	57	2	23	25	0	0	0	0	0.44
Serensits, Emmett	SBY	63	1	24	25	0	0	0	0	0.40
Baker, Dawson	KGN	61	19	5	24	0	0	3	1	0.39
Bruder, Andrew	NIAG	56	8	16	24	1	0	0	1	0.43
Loponen, Kalle	SBY	56	6	18	24	3	1	1	0	0.43
Winterton, Ryan	HAM	53	12	11	23	2	0	0	1	0.43
Roach, Jacob	GUE	60	12	11	23	0	0	1	0	0.38
Hoffmann, Brendan	ER	62	12	11	23	1	0	3	1	0.37
Hill, Theo	SAR	53	11	12	23	1	0	0	0	0.43
Bakanov, Andrei	GUE	55	11	12	23	1	0	2	4	0.42
Isaacson, Nick	MISS	59	10	13	23	0	0	1	1	0.39
Beraldo, Adrien	NIAG	50	5	18	23	2	0	0	0	0.46
Tolnai, Cameron	OTT	52	8	14	22	3	1	0	0	0.42
Jackson, Kyle	NB	62	8	14	22	1	0	0	1	0.35
Penman, Duncan	MISS	61	10	11	21	2	0	1	1	0.34
Pierce, Emmet	FLNT	55	6	15	21	0	0	2	0	0.38
Supryka, Cameron	HAM	53	3	18	21	0	0	1	0	0.40
Webb, Reilly	SAG	50	2	19	21	1	1	0	0	0.42
Wilson, Hudson	PBO	58	1	20	21	0	0	1	0	0.36
Maier, David	PBO	44	0	21	21	0	0	0	0	0.48
Porco, Nicholas	BAR	50	9	11	20	0	0	0	0	0.40
Portokalis, William	MISS	61	9	11	20	1	0	2	1	0.33
Mutter, Navrin	HAM	60	8	12	20	0	0	2	0	0.33
Arcuri, Francesco	KGN	60	7	13	20	0	0	0	0	0.33
Wainman, Josh	GUE	60	6	14	20	1	0	0	2	0.33
Samanski, Joshua	OS	54	4	16	20	2	0	1	0	0.37
Arnsby, Liam	NB	55	4	16	20	1	1	0	0	0.36
McDonald, Kyle	WSR	52	13	6	19	2	0	0	2	0.37
Primeau, Mason	NB	45	11	8	19	1	0	1	1	0.42
Burroughs, Ethan	OS	53	8	11	19	0	0	3	0	0.36
Henry, Kurtis	ER	62	8	11	19	1	0	0	0	0.31
Beck, Jack	OTT	56	7	12	19	1	1	1	0	0.34
Cohen, Elias	ER	57	7	12	19	1	0	2	0	0.33
Langdon, Isaac	KIT	53	5	14	19	0	0	0	1	0.36
Rose, Simon	NB	51	4	15	19	2	1	0	0	0.37
Wale, Holden	KIT	59	4	15	19	1	0	0	1	0.32
Betts, Dakota	NIAG	63	4	15	19	0	0	0	0	0.30
Okhotyuk, Nikita	OTT	39	3	16	19	1	1	0	1	0.49
Bjorgvik-Holm, Ole	MISS	57	2	17	19	0	0	0	0	0.33
Paquette, Jacob	PBO	59	1	18	19	0	0	0	0	0.32
Kressler, Braeden	FLNT	46	9	9	18	1	0	0	1	0.39
Robertson, Tucker	PBO	55	8	10	18	1	0	1	0	0.33
Nolet, Justin	SAR	51	6	12	18	0	0	1	0	0.35
Diaco, George	HAM	55	6	12	18	2	0	1	0	0.33
Duff, Jack	ER	63	4	14	18	0	0	0	0	0.29
Peric, Lucas	KGN	58	3	15	18	2	0	0	0	0.31
Ladd, Grayson	WSR	53	2	16	18	0	0	0	0	0.34
Robinson, Dylan	WSR	55	2	16	18	0	0	0	1	0.33
MacPherson, Justin	KIT	63	2	16	18	0	0	1	1	0.29
Clarke, Graeme	OTT	16	9	8	17	0	0	1	1	1.06
Xhekaj, Arber	KIT	51	6	11	17	0	0	0	0	0.33
King, DJ	SAG	54	5	12	17	0	0	2	0	0.31
York, Jack	PBO	56	4	13	17	0	0	0	0	0.30
Samuelsson, Adam	SBY	43	3	14	17	0	0	0	1	0.40
Renwick, Michael	HAM	59	3	14	17	1	0	0	1	0.29
Christopoulos, Alex	NB	57	12	4	16	0	0	0	1	0.28
De Simone, Jonah	NIAG	63	10	6	16	1	0	0	0	0.25
Johnson, Bradey	HAM	61	8	8	16	1	0	0	0	0.26
Manikis, Kosta	SBY	42	7	9	16	2	0	0	2	0.38
Smith, Mitchell	SAG	56	7	9	16	2	0	0	0	0.29
Winterton, Jacob	OSH	58	7	9	16	0	0	1	1	0.28
Caines, Harrison	NB	62	7	9	16	2	0	2	0	0.26
Frasca, Jacob	BAR	51	6	10	16	1	0	3	1	0.31
Little, Michael	PBO	54	6	10	16	1	0	1	0	0.30
Roberts, Elijah	NIAG	45	2	14	16	0	0	0	0	0.36
Howard, Mason	NIAG	54	8	7	15	1	1	0	0	0.28
Parker-Jones, John	PBO	56	8	7	15	0	0	1	0	0.27
Rowe, Lucas	KGN	59	8	7	15	1	0	0	0	0.25
Doherty, Jackson	NIAG	57	7	8	15	0	0	0	1	0.26
Zhilkin, Danny	GUE	60	7	8	15	1	0	1	0	0.25
Sherk, Lawson	HAM	62	5	10	15	1	0	0	0	0.24
Ottavainen, Ville	KIT	53	4	11	15	0	0	0	1	0.28
Stratis, Peter	SAR	56	3	12	15	0	0	0	0	0.27
Murray, Jake	KGN	62	3	12	15	0	0	0	0	0.24
Henderson, Braden	NB	48	2	13	15	0	0	0	0	0.31
Ross, Liam	SBY	63	2	13	15	0	0	0	0	0.24
Papais, Matthew	GUE	53	10	4	14	0	0	3	1	0.26
Bloom, Josh	SAG	54	6	8	14	1	1	0	0	0.26
Denault, Chad	NB	58	6	8	14	0	0	1	1	0.24
Serpa, Joseph	KIT	50	5	9	14	2	0	2	1	0.28
Codd, Davis	SAG	53	5	9	14	2	0	2	2	0.26
Kammerer, Colton	SAR	49	4	10	14	1	1	0	0	0.29
Maggio, Matthew	WSR	45	3	11	14	0	0	0	0	0.31
Stevenson, Thomas	WSR	51	3	11	14	2	0	0	0	0.27
Vescio, Payton	HAM	61	3	11	14	0	0	0	0	0.23
Keane, Gerard	LDN	55	2	12	14	0	0	1	0	0.25
Brewer, Mitchell	OSH	60	2	12	14	0	0	1	0	0.23
Snow, Cameron	NIAG	57	7	6	13	0	0	0	0	0.23
Chibrikov, Igor	OS	55	6	7	13	0	0	0	2	0.24
Yule, Quinn	FLNT	56	4	9	13	0	0	0	0	0.23
Zito, Pasquale	WSR	46	3	10	13	2	0	0	0	0.28
Winslow, Avery	NB	40	2	11	13	0	0	0	0	0.33
Rippon, Merrick	OTT	36	1	12	13	0	0	1	0	0.36
Bianconi, Michael	GUE	54	1	12	13	0	0	0	0	0.24
Profaca, Luka	GUE	49	0	13	13	0	0	0	0	0.27
